1    1.5149999999999990645e-18    5.0070899724960330114e-07    0.039741458042347944934    0
2    3.3850655027920902909e-17    1.5030992031097411919e-06    0.036393739271869111895    0
3    2.9759180327868854712e-17    1.5029066801071165571e-06    0.032433797159319113779    0
4    2.3100000000000000343e-18    5.0118160247802731169e-07    0.022787002787029730227    0
5    2.0159999999999991335e-17    5.0141793489456178824e-07    0.059425783024493368523    0
6    1.3199999999999999095e-18    5.0070899724960330114e-07    0.061728395061728419391    0
7    5.0099379737023729999e-17    1.503221750259399372e-06    0.039618102088844836528    0
8    6.6989999999999992521e-17    1.7408243417739867491e-06    0.04431536885082722893    0
9    2.3750966253617089904e-16    3.51168513298034666e-06    0.031748020466554865981    0
10    2.2302521922581355438e-16    2.9738702774047848553e-06    0.035826806140770363351    0
11    1.96349999999999902e-16    3.5116939544677731686e-06    0.033180565079192592126    0
12    8.2623938097245250828e-16    3.5134298801422118261e-06    0.032129230040060283158    0
13    6.7616725712401548313e-16    3.5117678642272948195e-06    0.034626819443833591061    0
14    1.103519999999999835e-15    4.5165743827819822108e-06    0.022459244709067339302    0
15    5.6130915288471691094e-16    4.096980094909667553e-06    0.034713892894104585174    0
16    1.4528724734951977579e-15    4.5173439979553220566e-06    0.026635897649672071741    0
17    4.9954478650260445769e-16    4.5150508880615233042e-06    0.038442229618049578166    0
18    3.5475000000000019313e-16    3.756175279617309495e-06    0.028913652032643514384    0
19    4.5302965390166191159e-16    3.7559769153594967966e-06    0.028841168945419767139    0
20    1.2052611690253942725e-15    5.2636489868164062689e-06    0.040913547932412322461    0
21    4.6811208220619609981e-16    3.7551169395446777455e-06    0.027402479264255211883    0
22    1.2366024299013990665e-15    4.9025835990905755455e-06    0.034013634587005812937    0
23    1.1620872712569812357e-15    4.9029335975646972805e-06    0.038253791234556286383    0
24    1.6690081425633834122e-15    5.1751179695129395143e-06    0.037831796228521799574    0
25    2.4327062008984896309e-15    5.5201234817504879612e-06    0.020567208818479433552    0
26    5.6065826211296673578e-16    4.5156717300415033086e-06    0.032675815006201390511    0
27    1.2668650479722696446e-15    4.903145313262939415e-06    0.031089573872790685766    0
28    1.6644333442861991104e-15    5.3503122329711907723e-06    0.016299351603009416822    0
29    1.1032417909969385778e-15    4.6152987480163568411e-06    0.035465231174586601959    0
30    9.9999999999999987895e-19    5.0023633241653445392e-07    0.027790907356474128104    0
31    2.486449239635362006e-16    3.1147634983062741533e-06    0.032497562815617025977    0
32    2.7386057197103047604e-16    2.6705005168914795816e-06    0.029275627088708604945    0
33    5.5096799999999992357e-15    7.528387069702148165e-06    0.020056828486236532444    0
34    7.2865433888548382838e-16    3.1151938438415526989e-06    0.033280409585616524404    0
35    1.4964629869673168601e-15    5.4361891746520989523e-06    0.031997948447222208934    0
36    1.0996545201982577116e-14    8.1334095001220693818e-06    0.018716356926141701489    0
37    2.4528899999999995136e-15    6.5964303016662597854e-06    0.021239059285009850159    0
38    1.1260252124853941928e-15    5.4354910850524902556e-06    0.028747915868227207764    0
39    4.7114251852772161744e-15    5.8469138145446771334e-06    0.018839149788891042248    0
40    7.1940181884524343967e-15    9.4355201721191407193e-06    0.011413266433830405663    0
41    2.0661618783284752211e-15    5.5196046829223632894e-06    0.023238705316295227982    0
42    4.1165029709095865933e-15    6.6663274765014648469e-06    0.018320886172701226352    0
43    7.339880289541710874e-16    3.6354172229766844284e-06    0.021684738436660806749    0
44    7.9537707811325292671e-16    3.6350317001342773126e-06    0.024450897748851202484    0
45    1.4516774771763694335e-15    4.9957108497619630468e-06    0.023719851547266718184    0
46    2.1547355998563543327e-15    4.516665458679198609e-06    0.026845733788393184166    0
47    4.1759583449348452375e-16    2.8252823352813719085e-06    0.029700596739736968843    0
48    1.6159209858786465454e-15    4.6160020828247069288e-06    0.034492669781360597858    0
49    7.2679784286022596709e-15    7.6540031433105459689e-06    0.0097110827314348217854    0
50    3.3937019914704776897e-15    6.8751735687255858794e-06    0.023991421745673469773    0
51    5.053597538706455634e-16    2.6711602210998532788e-06    0.0070339825744573439281    0
52    6.7706794512756865978e-15    7.7762088775634760591e-06    0.013275552969998124717    0
53    1.1560232824729499581e-15    4.0969653129577633075e-06    0.024989291981809113458    0
54    2.261925032707477284e-15    4.6155004501342774279e-06    0.018064528288438894132    0
55    5.062702275449097322e-15    6.2311072349548341168e-06    0.025441167885490119371    0
56    4.7669165181879993163e-16    3.7555491924285885231e-06    0.030411358890988258313    0
57    6.8208848288020244205e-16    5.5203127861022943809e-06    0.026603040197487631824    0
58    4.5587668259175062716e-15    4.9035601615905756751e-06    0.018556098908631277894    0
59    5.607244825722893098e-15    8.0152931213378899932e-06    0.013214114825635345576    0
60    9.9880796502519140995e-16    4.5149450302124018134e-06    0.024310082411896530991    0
61    1.762574385598312897e-15    6.0033469200134277264e-06    0.03239878344176608943    0
62    9.1026365673773993435e-15    8.5331468582153310474e-06    0.016127957128569323647    0
63    1.0765539398955129975e-15    4.9026103019714352649e-06    0.028697129048987669864    0
64    1.0454321166250186792e-15    4.5154395103454585383e-06    0.028614482872232702843    0
65    3.3066866493148150485e-15    7.2087311744689935814e-06    0.023207123838707249125    0
66    1.3729181776597937997e-15    4.7126059532165527488e-06    0.02788018099804967509    0
67    5.7092984024147704759e-15    8.7536725997924805958e-06    0.023544857435150022551    0
68    4.8875738504530333085e-15    6.8741807937622071185e-06    0.0230720532292869214    0
69    7.5065049329899917783e-15    9.3342323303222652194e-06    0.0083909799447811784373    0
70    6.9999999999999997304e-18    5.0055140256881716292e-07    0.015192171129945187397    0
71    5.4665542285333053131e-16    3.7556376457214354964e-06    0.040364976003244255887    0
72    6.4846156226070881105e-16    3.6355271339416501535e-06    0.010331616009839119166    0
73    2.4900661632423095843e-15    5.6854567527770992144e-06    0.025265566180224071496    0
74    5.5506000000000018807e-16    4.0970034599304198074e-06    0.033310127831306698964    0
75    9.3033846341869550593e-16    3.634875535964965772e-06    0.029086922023947765076    0
76    2.9918342436798167896e-15    6.5238494873046868112e-06    0.022181716225306489371    0
77    4.0711491871247684951e-15    6.1565184593200679059e-06    0.018599322041282003587    0
78    1.4352530142604816055e-15    5.1749062538146973797e-06    0.025807456990110142631    0
79    1.1782267050636500502e-15    5.3501081466674801072e-06    0.030150467887056713046    0
80    1.8902698618751539586e-14    9.022328376770019458e-06    0.016656408013573587718    0
81    2.7462577779030471654e-16    2.826037406921386432e-06    0.029928579834175836338    0
82    8.0388767159796240213e-15    9.5372495651245105047e-06    0.024185668030177930043    0
83    1.9859305071102224611e-15    4.9026880264282226505e-06    0.023065759357803188034    0
84    2.5707945615089469219e-16    1.9549795389175412585e-06    0.030798676748582255736    0
85    3.3172898005945943892e-15    6.5961060523986812302e-06    0.027232919820752394396    0
86    1.1850404679532439169e-15    4.4141001701354975258e-06    0.035907800810499344857    0
87    2.6716429032692447266e-15    4.9031734466552735202e-06    0.023436973840300041189    0
88    5.3219868639454666162e-15    5.2630739212036133868e-06    0.027967799492186959376    0
89    2.0634314545641786263e-15    5.2637000083923339352e-06    0.025962485530447915183    0
90    3.1082213489959563793e-15    7.143337249755858942e-06    0.017528069593462879822    0
91    2.1942977473909330682e-15    6.0036644935607905046e-06    0.025023424371541057309    0
92    3.759277812310075643e-16    3.6345632076263426907e-06    0.02636861055444146909    0
93    1.26565942443704291e-14    9.8828296661376948345e-06    0.016522670418795584735    0
94    2.9489305871760289957e-16    2.8254683017730712868e-06    0.031550480769230775102    0
95    2.7421259290153968612e-15    6.8062820434570307451e-06    0.022477270856823619583    0
96    4.9010892975614292479e-15    7.1427326202392575689e-06    0.025117976898536082536    0
97    3.4862433040470921382e-15    7.5911340713500970059e-06    0.016237442403687112752    0
98    4.2981199458794983864e-15    5.9259505271911620957e-06    0.026085067612823299027    0
99    2.9547238707477684619e-15    5.4363222122192380087e-06    0.025128207202277538096    0
100    1.7605500000000007709e-15    6.2316403388977051878e-06    0.02426309485449790887    0
101    1.6701107425328299255e-15    5.9253001213073727533e-06    0.025246674435546925114    0
102    2.3853759412155964558e-15    5.2639441490173333323e-06    0.037932819119244502726    0
103    2.615330687969763626e-15    4.6157293319702147333e-06    0.015912602533117128217    0
104    1.2999999999999998619e-17    5.0094532966613767181e-07    0.012316095466584931276    0
105    1.6671747046111854205e-15    4.5157094001770019622e-06    0.035910695302775581805    0
106    4.3983400246627591929e-15    5.2632632255554198065e-06    0.023479482806432812325    0
107    6.7666462745861654391e-15    7.6529798507690421775e-06    0.02980179131764052608    0
108    2.7475571236969356399e-15    5.4362726211547847283e-06    0.023213500020512072702    0
109    1.6269000000000004628e-15    6.8749732971191405254e-06    0.0098761639917131285871    0
110    4.6320043131944270983e-15    7.5910325050354003667e-06    0.016776509802863447812    0
111    7.2398885548168529784e-15    8.0163125991821293205e-06    0.020270455061446653044    0
112    5.1684216841968088149e-15    7.4026718139648438002e-06    0.01955332103098955665    0
113    3.9694290000446097647e-16    4.0972027778625486218e-06    0.030442579799923076556    0
114    2.6265786950082195492e-15    5.9252619743347162534e-06    0.036151955672485663884    0
115    3.469235759615353315e-15    7.3375101089477539311e-06    0.022492868465881592915    0
116    7.479348045643003184e-16    4.5158948898315430707e-06    0.022882704117675081723    0
117    3.0827557043257621703e-15    5.9250640869140618248e-06    0.027992430296914134341    0
118    1.1841403940981030156e-14    6.5243721008300776412e-06    0.010353616370372112701    0
119    9.1119888030154770163e-16    4.7132101058959962757e-06    0.029248450484625460044    0
120    1.5349224678164636327e-15    3.8715989589691159628e-06    0.03441582069481285977    0
121    1.0811719079272756882e-15    4.995474338531494272e-06    0.024400691783030514087    0
122    8.3068150563096767921e-16    4.7132625579833983278e-06    0.02945007573959127628    0
123    8.3999999999999984439e-17    5.0141793489456178824e-07    0.040409282506442247007    0
124    1.8856347351449935913e-15    5.9249234199523921461e-06    0.028427889871783833947    0
125    1.3510499585409936118e-15    4.2054061889648437997e-06    0.032850857136956124194    0
126    9.5041595357973808851e-15    8.533470153808593063e-06    0.026019996382914058197    0
127    7.3841355002184262558e-16    3.872149705886840898e-06    0.026344588128056269094    0
128    4.8169109099845152962e-16    2.5081522464752195409e-06    0.0070938806628422432232    0
129    7.1893737086027755135e-15    8.5329418182373046898e-06    0.014392113288200371335    0
130    1.3803812013176830229e-15    5.6857233047485351734e-06    0.02630855342772727215    0
131    2.2708262276670714226e-15    5.8464565277099603689e-06    0.0257835634305918944    0
132    1.4119077364830872106e-15    4.5158367156982417813e-06    0.029410759553394380528    0
133    6.6854495057950649892e-16    2.6716244220733643197e-06    0.0080837414464708639422    0
134    1.4481934431520901163e-15    4.4145460128784175098e-06    0.031466518446268715303    0
135    1.3174941025191065342e-14    1.031117725372314339e-05    0.016568398410049867131    0
136    1.5074890201831137722e-14    8.7544593811035147654e-06    0.019392073947304324516    0
137    4.858359619591479499e-16    4.2045922279357912174e-06    0.016030318941567322372    0
138    1.2157591117716748018e-14    1.0632174491882324084e-05    0.01934529700662720661    0
139    6.6533798492086536693e-16    3.6355559825897214516e-06    0.022140160945732501735    0
140    2.907047063371994924e-15    6.4519033432006832413e-06    0.024088672331640186008    0
141    4.3011420105967314126e-15    7.3381314277648926288e-06    0.025084229355807920875    0
142    1.3000501766408408802e-14    7.1426057815551755961e-06    0.012731031774764143757    0
143    2.9298418854877360844e-15    7.1429829597473140496e-06    0.024533912632758034938    0
144    1.0513799999999997411e-15    5.9250054359436035362e-06    0.029033048620623121139    0
145    9.5778944245923276397e-15    9.0224542617797840442e-06    0.025106621878976134038    0
146    9.2411555399614129493e-16    6.1559901237487786856e-06    0.031181488392993617076    0
147    2.9429552379159396031e-15    6.7362885475158687412e-06    0.017040337042002334789    0
148    9.2981096371539606438e-16    4.9950394630432123753e-06    0.030754348404244187531    0
149    3.0294164439419407825e-15    6.2306103706359864666e-06    0.018853496971914619068    0
150    5.2360888773361922988e-15    7.2081465721130369979e-06    0.0089842424546257015905    0
151    3.2281316687485813846e-15    6.8059072494506832169e-06    0.023821644418848639257    0
152    8.9198068345002107242e-16    5.1758246421813962199e-06    0.031443556446063648802    0
153    3.4367330367929356685e-15    6.3060226440429681142e-06    0.033444676762397783365    0
154    6.3409422130324923948e-16    4.5161714553833005775e-06    0.030053005170908860672    0
155    1.9058652283313935398e-15    4.9033317565917970631e-06    0.026360502953442107449    0
156    7.5355834171768847873e-15    9.4866876602172841448e-06    0.0097229783451649107184    0
157    1.342286616717051196e-15    5.9251751899719238596e-06    0.031483827166050151747    0
158    1.7259826897424192469e-14    8.2493200302124019521e-06    0.0088109408712108497341    0
159    5.9055591080240862737e-15    7.2089548110961911898e-06    0.025229822762668434322    0
160    1.9193759031836264554e-15    6.5248894691467279272e-06    0.030404492064882607943    0
