1    -1    18    0    2.6604397998222606523e-06    4.1402954545454542879e-06    7.3283229545454530121e-16    0
2    -1    19    0    5.2176106494578499068e-06    8.683828124999997498e-06    7.6417687499999969959e-16    0
3    -1    31    0    9.1459998584095661466e-06    5.0754627949183305408e-06    1.1572055172413791919e-15    0
4    -1    54    0    1.3069416376203297939e-05    8.6618974358974366347e-06    5.8900902564102566796e-16    0
5    -1    59    0    1.9235680806651757498e-07    4.524633757961783261e-06    9.5017308917197437097e-16    0
6    -1    93    0    7.5164312943454919899e-06    1.0490511811023624112e-05    9.8296095669291349616e-15    0
7    -1    114    0    1.5705707938474985615e-05    5.0126414166256765296e-06    1.6541716674864733156e-15    0
8    -1    141    0    5.1735724288503882998e-06    7.5248526703499061239e-06    1.4071474493554320724e-15    0
9    -1    150    0    8.9213280841752869556e-07    1.9801485148514848623e-06    1.7425306930693065781e-16    0
10    -1    155    0    1.3040520694711252525e-07    4.0229067245119309277e-06    9.0515401301518434287e-16    0
11    -1    155    0    9.1774720579321525328e-06    4.0229067245119309277e-06    5.229778741865509616e-17    0
12    -1    162    0    6.344288770224741663e-08    6.2808458825225213515e-06    3.5800821530378367808e-16    0
13    -1    168    0    1.5621904325297559927e-05    8.9392438563327032708e-06    3.7544824196597349849e-16    0
14    -1    168    0    1.3224916402968787366e-05    8.9392438563327015767e-06    5.4529387523629472917e-16    0
15    -1    196    0    1.8027756377320113283e-08    1.7847478813546880387e-06    4.9972940677931262197e-17    0
16    -1    207    0    1.8373530335063741731e-05    5.3593582375478929973e-06    1.8114630842911878592e-15    0
17    -1    213    0    3.2347266368204688318e-05    7.6183438485804405504e-06    9.8276635646687685286e-16    0
18    -1    213    0    2.9667712526423861696e-05    7.6183438485804397033e-06    2.8568789432176648113e-15    0
19    -1    213    0    3.1474494370203307024e-05    7.6183438485804388563e-06    4.8757400630914812122e-16    0
20    -1    213    0    3.2459705006123042549e-05    7.6183438485804380093e-06    7.6183438485804378533e-18    0
21    -1    226    0    1.0470021331922009873e-06    1.2442857142857141099e-06    8.7099999999999975648e-18    0
22    -1    236    0    1.7432303271427297263e-05    3.6212000000000001593e-06    8.7995160000000003785e-16    0
23    -1    249    0    3.5414725330396361563e-06    9.038273092369480583e-06    2.6210991967871494709e-16    0
24    -1    257    0    1.1338452647923640951e-06    3.0194666666666666523e-06    2.1438213333333328917e-16    0
25    -1    266    0    1.0218976403950508999e-06    1.0396551724137929487e-06    5.3022413793103439729e-17    0
26    -1    269    0    9.5486807265967790911e-06    4.2444334975369454446e-06    2.2495497536945805343e-16    0
27    -1    275    0    1.0157826408494233185e-05    5.3098818897637802244e-06    5.4691783464566933501e-16    0
28    -1    275    0    5.9706322829147033177e-06    5.3098818897637793774e-06    3.1859291338582676e-17    0
29    -1    283    0    2.6067491141870977538e-06    1.1681681034482757876e-06    1.6471170258620685025e-16    0
30    -1    287    0    1.0371561534418035697e-06    2.3169458128078817673e-06    3.9156384236453196852e-16    0
31    -1    294    0    4.3075231331555988975e-06    2.4932121212121207013e-06    2.293755151515150456e-16    0
32    -1    315    0    9.2906089564913209522e-06    5.7509999999999996561e-06    1.8403199999999995013e-15    0
33    -1    335    0    1.6727547030602609801e-05    4.0630758556891759527e-06    2.3525209204440328891e-15    0
34    -1    348    0    2.391545393863215717e-05    6.2880226824457583829e-06    4.7788972386587756464e-16    0
35    -1    361    0    1.7513424140220940718e-05    4.4922569444444448032e-06    1.1724790625000000436e-15    0
36    -1    361    0    1.0648746985282277834e-05    4.4922569444444448032e-06    1.9586240277777775756e-15    0
37    -1    377    0    2.1478477799671125267e-05    4.4685836909871243621e-06    1.0724600858369098425e-16    0
38    -1    377    0    8.8824462318315631202e-06    4.4685836909871243621e-06    3.3290948497854078836e-15    0
39    -1    388    0    7.6283338610159210361e-06    1.7658132530120481988e-06    2.8782756024096385525e-16    0
40    -1    446    0    9.1762441058918127468e-06    3.3636920980926429645e-06    1.4127506811989099225e-16    0
41    -1    450    0    8.7047990971752914303e-06    4.3048127340823956428e-06    3.568689756554305321e-15    0
